EdFiVersionNumber,EdFiNamespace,EdFiCodeValue,EdFiShortDescription,EdFiDescription,EdFiElementName,EdFiEntity,EdFiPath,EdFiDescription,CEDSElementName,CEDSGlobalId,CEDSOptionCode,CEDSOptionDescription,CEDSOptionDefinition,CEDSDataType,OptionSetMatchConfidence,ElementMatchConfidence,Notes
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,"Physical, Health, and Safety Education","Physical, Health, and Safety Education","Physical, Health, and Safety Education",AcademicSubjectDescriptor,Course,AcademicSubject,The intended major subject/s area of the course.,School Courses for the Exchange of Data Course Subject Area,001518,08,"Physical, Health, and Safety Education","Physical, Health, and Safety Education is the intended major subject area of the education course.",Option Set,Yes,Maybe,"For a course, CEDS would use SCED."
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Reading,Reading,Reading,AcademicSubjectDescriptor,Course,AcademicSubject,The intended major subject/s area of the course.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED."
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Religious Education and Theology,Religious Education and Theology,Religious Education and Theology,AcademicSubjectDescriptor,Course,AcademicSubject,The intended major subject/s area of the course.,School Courses for the Exchange of Data Course Subject Area,001518,07,Religious Education and Theology,Religious Education and Theology is the intended major subject area of the education course.,Option Set,Yes,Maybe,"For a course, CEDS would use SCED."
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Science,Science,Science,AcademicSubjectDescriptor,Course,AcademicSubject,The intended major subject/s area of the course.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED."
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Social Sciences and History,Social Sciences and History,Social Sciences and History,AcademicSubjectDescriptor,Course,AcademicSubject,The intended major subject/s area of the course.,School Courses for the Exchange of Data Course Subject Area,001518,04,Social Sciences and History,Social Sciences and History is the intended major subject area of the education course.,Option Set,Yes,Maybe,"For a course, CEDS would use SCED."
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Social Studies,Social Studies,Social Studies,AcademicSubjectDescriptor,Course,AcademicSubject,The intended major subject/s area of the course.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED."
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Writing,Writing,Writing,AcademicSubjectDescriptor,Course,AcademicSubject,The intended major subject/s area of the course.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED."
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Career and Technical Education,Career and Technical Education,Career and Technical Education,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Composite,Composite,Composite,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Critical Reading,Critical Reading,Critical Reading,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Cross Subject,Cross Subject,Cross Subject,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,English,English,English,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,English Language Arts,English Language Arts,English Language Arts,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Fine and Performing Arts,Fine and Performing Arts,Fine and Performing Arts,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Foreign Language and Literature,Foreign Language and Literature,Foreign Language and Literature,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Life and Physical Sciences,Life and Physical Sciences,Life and Physical Sciences,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,School Courses for the Exchange of Data Course Subject Area,001518,03,Life and Physical Sciences,Life and Physical Sciences is the intended major subject area of the education course.,Option Set,Yes,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Mathematics,Mathematics,Mathematics,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,School Courses for the Exchange of Data Course Subject Area,001518,02,Mathematics,Mathematics is the intended major subject area of the education course.,Option Set,Yes,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Military Science,Military Science,Military Science,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,School Courses for the Exchange of Data Course Subject Area,001518,09,Military Science,Military Science is the intended major subject area of the education course.,Option Set,Yes,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Other,Other,Other,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,"Physical, Health, and Safety Education","Physical, Health, and Safety Education","Physical, Health, and Safety Education",AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,School Courses for the Exchange of Data Course Subject Area,001518,08,"Physical, Health, and Safety Education","Physical, Health, and Safety Education is the intended major subject area of the education course.",Option Set,Yes,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Reading,Reading,Reading,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Religious Education and Theology,Religious Education and Theology,Religious Education and Theology,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,School Courses for the Exchange of Data Course Subject Area,001518,07,Religious Education and Theology,Religious Education and Theology is the intended major subject area of the education course.,Option Set,Yes,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Science,Science,Science,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Social Sciences and History,Social Sciences and History,Social Sciences and History,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,School Courses for the Exchange of Data Course Subject Area,001518,04,Social Sciences and History,Social Sciences and History is the intended major subject area of the education course.,Option Set,Yes,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Social Studies,Social Studies,Social Studies,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Writing,Writing,Writing,AcademicSubjectDescriptor,CourseTranscript,AcademicSubject,The subject area for the course transcript credits awarded in the course transcript.,,,,,,Option Set,,Maybe,"For a course, CEDS would use SCED. Also note: Course Subject Abbreviation which is Local Abbreviation - could also use Course Identifier along with Course Code System"
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Career and Technical Education,Career and Technical Education,Career and Technical Education,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Composite,Composite,Composite,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Critical Reading,Critical Reading,Critical Reading,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Cross Subject,Cross Subject,Cross Subject,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,English,English,English,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,English Language Arts,English Language Arts,English Language Arts,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Fine and Performing Arts,Fine and Performing Arts,Fine and Performing Arts,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Foreign Language and Literature,Foreign Language and Literature,Foreign Language and Literature,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Life and Physical Sciences,Life and Physical Sciences,Life and Physical Sciences,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Mathematics,Mathematics,Mathematics,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Military Science,Military Science,Military Science,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Other,Other,Other,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,"Physical, Health, and Safety Education","Physical, Health, and Safety Education","Physical, Health, and Safety Education",AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Reading,Reading,Reading,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Religious Education and Theology,Religious Education and Theology,Religious Education and Theology,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Science,Science,Science,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Social Sciences and History,Social Sciences and History,Social Sciences and History,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Social Studies,Social Studies,Social Studies,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Writing,Writing,Writing,AcademicSubjectDescriptor,Credential,AcademicSubject,The academic subjects to which the credential pertains.,,,,,,,,Not in CEDS,Not in CEDS for this context
DS5.2,uri://ed-fi.org/AcademicSubjectDescriptor,Career and Technical Education,Career and Technical Education,Career and Technical Education,AcademicSubjectDescriptor,CreditsBySubject,AcademicSubject,The intended major subject area of the graduation requirement.,,,,,,,,Not in CEDS,Not in CEDS for this context
